DC Number,DC Key,Location,Theft Date,Theft Year,District,Stolen Value,Theft Hour,UCR,Latitude,Longitude,Location 1
50571,201115000000,6400 BLOCK TORRESDALE AVEDALE AV,05/21/2011 12:00:00 AM,2011,15,200,19,615,40.0216172,-75.05176372,"(40.0216172, -75.05176372)"
51280,201115000000,3500 BLOCK WELLINGTON ST,05/23/2011 12:00:00 AM,2011,15,150,19,625,40.0365586,-75.04336762,"(40.0365586, -75.04336762)"
51924,201115000000,4800 BLOCK UNRUH AVE,05/25/2011 12:00:00 AM,2011,15,500,11,615,40.0228107,-75.04538671,"(40.0228107, -75.04538671)"
56069,201115000000,4500 BLOCK VISTA ST,06/04/2011 12:00:00 AM,2011,15,100,12,625,40.0335596,-75.03286711,"(40.0335596, -75.03286711)"
57851,201115000000,3300 BLOCK BRIGHTON ST,06/09/2011 12:00:00 AM,2011,15,320,9,615,40.0357916,-75.0485597,"(40.0357916, -75.0485597)"
58001,201115000000,4100 BLOCK PRINCETON AVE,06/09/2011 12:00:00 AM,2011,15,120,18,625,40.0339274,-75.04401488,"(40.0339274, -75.04401488)"
59699,201115000000,6600 BLOCK COTTAGE ST,06/14/2011 12:00:00 AM,2011,15,325,13,615,40.0265445,-75.050731,"(40.0265445, -75.050731)"
59966,201115000000,6000 BLOCK HARBISON AV,06/15/2011 12:00:00 AM,2011,15,40,0,635,40.022038,-75.06307884,"(40.022038, -75.06307884)"
63948,201115000000,4500 BLOCK EDGEMONT ST,06/25/2011 12:00:00 AM,2011,15,0,12,615,40.0001649,-75.07181346,"(40.0001649, -75.07181346)"
64085,201115000000,5100 BLOCK FRANKFORD AV,06/26/2011 12:00:00 AM,2011,15,150,20,625,40.0218517,-75.07883277,"(40.0218517, -75.07883277)"
65121,201115000000,4600 BLOCK DITMAN ST,06/28/2011 12:00:00 AM,2011,15,200,17,615,40.0122094,-75.07888813,"(40.0122094, -75.07888813)"
65273,201115000000,4600 BLOCK RICHMOND ST,06/28/2011 12:00:00 AM,2011,15,350,0,615,39.9996467,-75.06904101,"(39.9996467, -75.06904101)"
65916,201115000000,6900 BLOCK E ROOSEVELT BLVD,06/30/2011 12:00:00 AM,2011,15,300,19,615,40.0395245,-75.05908981,"(40.0395245, -75.05908981)"
68153,201115000000,HORROCKS ST  / E CHELTENHAM AV,07/06/2011 12:00:00 AM,2011,15,150,19,625,40.0295651,-75.08086854,"(40.0295651, -75.08086854)"
68368,201115000000,6300 BLOCK REVERE ST,07/04/2011 12:00:00 AM,2011,15,200,9,615,40.0318048,-75.06596369,"(40.0318048, -75.06596369)"
69048,201115000000,1500 BLOCK WAKELING ST,07/09/2011 12:00:00 AM,2011,15,300,9,615,40.0207795,-75.08120265,"(40.0207795, -75.08120265)"
69228,201115000000,RICHMOND ST / BUCKIUS ST,07/09/2011 12:00:00 AM,2011,15,50,21,625,39.9995752,-75.06905187,"(39.9995752, -75.06905187)"
69267,201115000000,4300 BLOCK FRANKFORD AVE,07/10/2011 12:00:00 AM,2011,15,75,22,625,40.0118451,-75.08806708,"(40.0118451, -75.08806708)"
72276,201115000000,4200 BLOCK PASSMORE ST,07/18/2011 12:00:00 AM,2011,15,200,16,615,40.027034,-75.05481694,"(40.027034, -75.05481694)"
72370,201115000000,1600 BLOCK HAWORTH ST,07/18/2011 12:00:00 AM,2011,15,130,20,625,40.0204284,-75.07927582,"(40.0204284, -75.07927582)"
72377,201115000000,2200 BLOCK PRATT ST,07/18/2011 12:00:00 AM,2011,15,200,20,615,40.0090948,-75.0704345,"(40.0090948, -75.0704345)"
73020,201115000000,1900 BLOCK WAKELING ST,07/20/2011 12:00:00 AM,2011,15,102,19,625,40.0159594,-75.07450787,"(40.0159594, -75.07450787)"
75189,201115000000,3200 BLOCK LONGSHORE AV,07/27/2011 12:00:00 AM,2011,15,200,17,615,40.0349054,-75.0520647,"(40.0349054, -75.0520647)"
75200,201115000000,3300 BLOCK DECATUR ST,07/23/2011 12:00:00 AM,2011,15,130,17,625,40.0447594,-75.03231791,"(40.0447594, -75.03231791)"
75202,201115000000,FOULKROD ST  / FRANKFORD AV,07/27/2011 12:00:00 AM,2011,15,70,17,625,40.0179069,-75.08264384,"(40.0179069, -75.08264384)"
75464,201115000000,2000 BLOCK ORTHODOX ST,07/28/2011 12:00:00 AM,2011,15,150,12,625,40.0110692,-75.07987481,"(40.0110692, -75.07987481)"
78672,201115000000,4500 BLOCK FRANKFORD AV,08/06/2011 12:00:00 AM,2011,15,100,17,625,40.0145074,-75.08586343,"(40.0145074, -75.08586343)"
79579,201115000000,4300 BLOCK BLEIGH AV,08/09/2011 12:00:00 AM,2011,15,250,16,615,40.0356047,-75.03613511,"(40.0356047, -75.03613511)"
79721,201115000000,4200 BLOCK VISTA ST,08/10/2011 12:00:00 AM,2011,15,150,22,625,40.0369214,-75.03580659,"(40.0369214, -75.03580659)"
79977,201115000000,6700 BLOCK TORRESDALE AV,08/10/2011 12:00:00 AM,2011,15,90,18,625,40.0243248,-75.04653808,"(40.0243248, -75.04653808)"
80352,201115000000,4400 BLOCK SHELMIRE AVE,08/07/2011 12:00:00 AM,2011,15,300,18,615,40.0351896,-75.03332921,"(40.0351896, -75.03332921)"
80396,201115000000,4400 BLOCK OAKMONT ST,08/11/2011 12:00:00 AM,2011,15,250,19,615,40.0354485,-75.03266461,"(40.0354485, -75.03266461)"
80672,201115000000,3500 BLOCK TUDOR ST,08/12/2011 12:00:00 AM,2011,15,80,14,625,40.0383943,-75.03947133,"(40.0383943, -75.03947133)"
82392,201115000000,7700 BLOCK FRANKFORD AV,08/17/2011 12:00:00 AM,2011,15,130,14,625,40.0401309,-75.03149665,"(40.0401309, -75.03149665)"
84527,201115000000,7200 BLOCK HEGERMAN ST,08/23/2011 12:00:00 AM,2011,15,100,17,625,40.0283797,-75.03563449,"(40.0283797, -75.03563449)"
84577,201115000000,DUFFIELD ST / WAKELING ST,08/23/2011 12:00:00 AM,2011,15,50,19,625,40.0188623,-75.0776653,"(40.0188623, -75.0776653)"
84947,201115000000,7100 BLOCK E ROOSEVELT BLVD,08/25/2011 12:00:00 AM,2011,15,149,20,625,40.0414265,-75.05706467,"(40.0414265, -75.05706467)"
86216,201115000000,4800 BLOCK FRANKFORD AVE,08/28/2011 12:00:00 AM,2011,15,125,13,625,40.0179598,-75.08268211,"(40.0179598, -75.08268211)"
87986,201115000000,6400 BLOCK TORRESDALE AVE,09/02/2011 12:00:00 AM,2011,15,200,9,615,40.021526,-75.05168406,"(40.021526, -75.05168406)"
88734,201115000000,7100 BLOCK KEYSTONE ST,09/04/2011 12:00:00 AM,2011,15,100,0,625,40.0263127,-75.0355576,"(40.0263127, -75.0355576)"
89574,201115000000,LONGSHORE AV  / MARSDEN ST,09/06/2011 12:00:00 AM,2011,15,200,10,615,40.0265239,-75.0436882,"(40.0265239, -75.0436882)"
92556,201115000000,2000 BLOCK CHELTENHAM AVETORRESDALE AV,09/14/2011 12:00:00 AM,2011,15,150,16,625,40.0694115,-75.15010541,"(40.0694115, -75.15010541)"
93581,201115000000,4200 BLOCK ARAMINGO AV,09/17/2011 12:00:00 AM,2011,15,400,13,615,40.0004104,-75.08362221,"(40.0004104, -75.08362221)"
95029,201115000000,1600 BLOCK VAN KIRK ST,09/21/2011 12:00:00 AM,2011,15,1400,20,615,40.0300979,-75.07760306,"(40.0300979, -75.07760306)"
95229,201115000000,FRANKFORD AV / E CHELTENHAM AV,09/22/2011 12:00:00 AM,2011,15,300,15,615,40.0253782,-75.07336602,"(40.0253782, -75.07336602)"
95339,201115000000,TYSON AV  / BROUS AV,09/23/2011 12:00:00 AM,2011,15,300,20,615,40.0390098,-75.05626789,"(40.0390098, -75.05626789)"
95508,201115000000,6700 BLOCK TULIP ST,09/21/2011 12:00:00 AM,2011,15,129,10,625,40.0230595,-75.04329231,"(40.0230595, -75.04329231)"
96671,201115000000,5100 BLOCK FRANKFORD AV,09/26/2011 12:00:00 AM,2011,15,200,19,615,40.0218517,-75.07883277,"(40.0218517, -75.07883277)"
97033,201115000000,4200 BLOCK PAUL ST,09/28/2011 12:00:00 AM,2011,15,30,20,635,40.009927,-75.08734898,"(40.009927, -75.08734898)"
103478,201115000000,4000 BLOCK LANSING ST,10/13/2011 12:00:00 AM,2011,15,100,12,625,40.0400533,-75.03175117,"(40.0400533, -75.03175117)"
103565,201115000000,4600 BLOCK COMLY ST,10/17/2011 12:00:00 AM,2011,15,75,17,625,40.0186684,-75.06011402,"(40.0186684, -75.06011402)"
103875,201115000000,5500 BLOCK LARGE ST,10/18/2011 12:00:00 AM,2011,15,600,17,615,40.0306869,-75.08261966,"(40.0306869, -75.08261966)"
105167,201115000000,5100 BLOCK MEBUS ST,10/22/2011 12:00:00 AM,2011,15,1400,8,615,40.0271703,-75.1086005,"(40.0271703, -75.1086005)"
105608,201115000000,4600 BLOCK COMLY ST,10/23/2011 12:00:00 AM,2011,15,0,18,635,40.0186684,-75.06011402,"(40.0186684, -75.06011402)"
113061,201115000000,5400 BLOCK OXFORD AV,11/14/2011 12:00:00 AM,2011,15,150,14,625,40.0303573,-75.08510967,"(40.0303573, -75.08510967)"
115504,201115000000,5400 BLOCK CHARLES ST,11/21/2011 12:00:00 AM,2011,15,400,14,615,40.0214398,-75.06988521,"(40.0214398, -75.06988521)"
117140,201115000000,4600 BLOCK N PENN ST,11/27/2011 12:00:00 AM,2011,15,300,21,615,40.0163683,-75.08669469,"(40.0163683, -75.08669469)"
117982,201115000000,2100 BLOCK KENNEDY ST,11/29/2011 12:00:00 AM,2011,15,410,15,615,40.0136218,-75.06769365,"(40.0136218, -75.06769365)"
123640,201115000000,5100 BLOCK WHITAKER AV,12/16/2011 12:00:00 AM,2011,15,200,8,615,40.027595,-75.10676,"(40.027595, -75.10676)"
124506,201115000000,4900 BLOCK N PENN ST,12/18/2011 12:00:00 AM,2011,15,350,10,615,40.0200424,-75.08312134,"(40.0200424, -75.08312134)"
4820,201116000000,3900 BLOCK POWELTON AV,02/03/2011 12:00:00 AM,2011,16,350,13,615,39.9592975,-75.20125176,"(39.9592975, -75.20125176)"
5416,201116000000,3800 BLOCK SPRING GARDEN ST,02/06/2011 12:00:00 AM,2011,16,250,16,615,39.9622348,-75.19725659,"(39.9622348, -75.19725659)"
6295,201116000000,200 BLOCK N 34TH ST,02/14/2011 12:00:00 AM,2011,16,150,3,625,39.9588483,-75.19078464,"(39.9588483, -75.19078464)"
6832,201116000000,N 34TH ST / HAMILTON ST,02/17/2011 12:00:00 AM,2011,16,300,12,615,39.9621841,-75.19125245,"(39.9621841, -75.19125245)"
10533,201116000000,N 42ND ST  / OGDEN ST,03/12/2011 12:00:00 AM,2011,16,250,11,615,39.9689931,-75.20804025,"(39.9689931, -75.20804025)"
10877,201116000000,3100 BLOCK JOHN F KENNEDY BLVD,03/14/2011 12:00:00 AM,2011,16,600,18,615,39.9558768,-75.18702752,"(39.9558768, -75.18702752)"
10978,201116000000,3700 BLOCK LANCASTER AV,03/15/2011 12:00:00 AM,2011,16,800,10,615,39.9597363,-75.19573361,"(39.9597363, -75.19573361)"
13122,201116000000,800 BLOCK N 49TH ST,03/29/2011 12:00:00 AM,2011,16,250,15,615,39.9681871,-75.21883518,"(39.9681871, -75.21883518)"
13489,201116000000,400 BLOCK N 33RD ST,03/31/2011 12:00:00 AM,2011,16,150,19,625,39.9625266,-75.18976675,"(39.9625266, -75.18976675)"
18275,201116000000,3600 BLOCK SPRING GARDEN ST,04/30/2011 12:00:00 AM,2011,16,1500,12,615,39.9626382,-75.19460377,"(39.9626382, -75.19460377)"
19044,201116000000,3100 BLOCK MARKET ST,05/04/2011 12:00:00 AM,2011,16,450,21,615,39.9551497,-75.18540001,"(39.9551497, -75.18540001)"
19366,201116000000,3300 BLOCK SPRING GARDEN ST,05/06/2011 12:00:00 AM,2011,16,180,21,625,39.9630862,-75.19049564,"(39.9630862, -75.19049564)"
19526,201116000000,400 BLOCK N 34TH ST,05/07/2011 12:00:00 AM,2011,16,200,17,615,39.9622936,-75.19134507,"(39.9622936, -75.19134507)"
21723,201116000000,0 BLOCK N 40TH ST,05/20/2011 12:00:00 AM,2011,16,1000,15,615,39.9571721,-75.20188155,"(39.9571721, -75.20188155)"
23260,201116000000,300 BLOCK N 39TH ST,05/29/2011 12:00:00 AM,2011,16,500,8,615,39.9596812,-75.19998913,"(39.9596812, -75.19998913)"
23664,201116000000,3100 BLOCK SPRING GARDEN ST,05/31/2011 12:00:00 AM,2011,16,400,21,615,39.9632719,-75.1878265,"(39.9632719, -75.1878265)"
